"","osmid","lat","lon","id","missing_neighbors","downtown","demand","supply"
"2243",42443037,40.7771941,-73.9522399,2243,FALSE,FALSE,0,0
"2244",42443040,40.778551,-73.951248,2244,FALSE,FALSE,0,0
"2245",42443042,40.7791759,-73.9507943,2245,FALSE,FALSE,0,0
"2246",42443044,40.7804348,-73.9498809,2246,FALSE,FALSE,0,0
"2247",42443046,40.7810699,-73.9494125,2247,FALSE,FALSE,0,0
"2248",42443048,40.7816881,-73.9489622,2248,FALSE,FALSE,0,0
"2249",42443050,40.7823112,-73.9485053,2249,FALSE,FALSE,0,0
"2250",42443052,40.7829443,-73.9480373,2250,FALSE,FALSE,0,0
"2251",42443054,40.7842494,-73.9470901,2251,FALSE,FALSE,0,0
"2252",42443056,40.7849455,-73.9465916,2252,FALSE,FALSE,0,0
"2253",42443058,40.7861808,-73.9457073,2253,FALSE,FALSE,0,0
"2254",42443061,40.7868144,-73.9452422,2254,FALSE,FALSE,0,0
"2255",42443066,40.7899429,-73.9429284,2255,FALSE,FALSE,0,0
"2256",42443068,40.7906269,-73.9424329,2256,FALSE,FALSE,0,0
"2257",42443072,40.7925561,-73.9410289,2257,FALSE,FALSE,0,0
"2258",42443077,40.7938155,-73.9401082,2258,FALSE,FALSE,0,0
"2259",42443078,40.7944609,-73.9396345,2259,FALSE,FALSE,0,0
"2260",42443081,40.7950753,-73.9391857,2260,FALSE,FALSE,0,0
"2261",42443085,40.7970162,-73.9377697,2261,FALSE,FALSE,0,0
"2262",42443088,40.7976795,-73.9372797,2262,FALSE,FALSE,0,0
"2263",42443092,40.7995598,-73.9359116,2263,FALSE,FALSE,0,0
"2264",42443096,40.8001963,-73.9354447,2264,FALSE,FALSE,0,0
"2265",42443099,40.8008201,-73.9349913,2265,FALSE,FALSE,0,0
"2266",42443105,40.8014525,-73.9345304,2266,FALSE,FALSE,0,0
"2267",42443116,40.8027638,-73.9335768,2267,FALSE,FALSE,0,0
"2268",42443118,40.8040729,-73.9326682,2268,FALSE,FALSE,0,0
"2269",42443119,40.8045404,-73.9323176,2269,FALSE,FALSE,0,0
"2270",42443127,40.7237271,-73.9910315,2270,FALSE,TRUE,0,0
"2271",42443181,40.8155364,-73.9597119,2271,FALSE,FALSE,0,0
"2272",42443263,40.7893529,-73.9570893,2272,FALSE,FALSE,0,0
"2273",42443264,40.7885854,-73.9552649,2273,FALSE,FALSE,0,0
"2274",42443268,40.7879006,-73.9557669,2274,FALSE,FALSE,0,0
"2275",42443280,40.783258,-73.9745509,2275,FALSE,FALSE,0,0
"2276",42443296,40.7298431,-73.9896929,2276,FALSE,TRUE,0,0
"2277",42443298,40.7299057,-73.9889161,2277,FALSE,TRUE,0,0
"2278",42443313,40.7717305,-73.9829512,2278,FALSE,TRUE,0,0
"2279",42443326,40.7748544,-73.9806716,2279,FALSE,TRUE,33,0
"2280",42443329,40.7754797,-73.9802121,2280,FALSE,FALSE,0,0
"2281",42443332,40.7761092,-73.9797528,2281,FALSE,FALSE,0,0
"2282",42443336,40.7774164,-73.9787995,2282,FALSE,FALSE,0,0
"2283",42443341,40.7787465,-73.9778546,2283,FALSE,FALSE,0,0
"2284",42443344,40.7793715,-73.9773846,2284,FALSE,FALSE,0,0
"2285",42443346,40.7799947,-73.9769106,2285,FALSE,FALSE,0,0
"2286",42443347,40.7819606,-73.9754991,2286,FALSE,FALSE,0,0
"2287",42443349,40.7858165,-73.9726992,2287,FALSE,FALSE,0,0
"2288",42443353,40.7864968,-73.9721811,2288,FALSE,FALSE,0,0
"2289",42443363,40.7903176,-73.9694076,2289,FALSE,FALSE,0,0
"2290",42443366,40.7909442,-73.9689668,2290,FALSE,FALSE,0,0
"2291",42443373,40.7921969,-73.9680402,2291,FALSE,FALSE,0,0
"2292",42443381,40.792876,-73.9675451,2292,FALSE,FALSE,0,0
"2293",42443388,40.7935554,-73.9670321,2293,FALSE,FALSE,0,0
"2294",42443403,40.795486,-73.9656255,2294,FALSE,FALSE,0,0
"2295",42443406,40.7979207,-73.9638432,2295,FALSE,FALSE,0,0
"2296",42443413,40.8005466,-73.9619296,2296,FALSE,FALSE,0,0
"2297",42443426,40.8011797,-73.9614635,2297,FALSE,FALSE,0,0
"2298",42443486,40.855157,-73.932092,2298,FALSE,FALSE,0,0
"2299",42443488,40.855755,-73.931655,2299,FALSE,FALSE,0,0
"2300",42443492,40.8573725,-73.9299339,2300,FALSE,FALSE,0,0
"2301",42443513,40.7232759,-73.9884461,2301,FALSE,TRUE,0,0
"2302",42443520,40.859545,-73.927977,2302,FALSE,FALSE,0,0
"2303",42443522,40.860242,-73.92842,2303,FALSE,FALSE,0,0
"2304",42443524,40.860862,-73.928817,2304,FALSE,FALSE,0,0
"2305",42443528,40.7572829,-73.9781109,2305,FALSE,TRUE,0,0
"2306",42443532,40.7622326,-73.9898591,2306,FALSE,TRUE,0,0
"2307",42443534,40.7634277,-73.9927007,2307,FALSE,TRUE,0,0
"2308",42443549,40.7655765,-73.9977981,2308,FALSE,TRUE,0,0
"2309",42443556,40.7547828,-73.9799429,2309,FALSE,TRUE,0,0
"2310",42443561,40.7597283,-73.9916836,2310,FALSE,TRUE,0,0
"2311",42443563,40.7609247,-73.9945259,2311,FALSE,TRUE,0,0
"2312",42443570,40.7631549,-73.9997758,2312,FALSE,TRUE,0,0
"2313",42443574,40.8258825,-73.9393198,2313,FALSE,FALSE,0,0
"2314",42443582,40.8278201,-73.9439099,2314,FALSE,FALSE,0,0
"2315",42443588,40.7140166,-74.0044302,2315,FALSE,TRUE,0,0
"2316",42443612,40.7616156,-73.9728581,2316,FALSE,TRUE,0,0
"2317",42443613,40.7609096,-73.9711599,2317,FALSE,TRUE,0,0
"2318",42443614,40.7602528,-73.9696237,2318,FALSE,TRUE,0,0
"2319",42443615,40.7596014,-73.9680635,2319,FALSE,TRUE,0,338
"2320",42443618,40.7576367,-73.9634088,2320,FALSE,TRUE,0,0
"2321",42443621,40.7565033,-73.9607182,2321,FALSE,FALSE,0,0
"2322",42443658,40.8233637,-73.9471685,2322,FALSE,FALSE,0,0
"2323",42443659,40.8240836,-73.9488816,2323,FALSE,FALSE,0,0
"2324",42443666,40.7057599,-74.0170046,2324,FALSE,TRUE,0,41
"2325",42443671,40.7402701,-73.9905315,2325,FALSE,TRUE,0,0
"2326",42443674,40.7452231,-74.002304,2326,FALSE,TRUE,0,0
"2327",42443676,40.7463948,-74.0051067,2327,FALSE,TRUE,0,0
"2328",42443677,40.7475038,-74.0077312,2328,FALSE,TRUE,0,0
"2329",42443680,40.747152,-73.9854903,2329,FALSE,TRUE,0,0
"2330",42443799,40.7281239,-73.9902269,2330,FALSE,TRUE,0,0
"2331",42443807,40.7537188,-73.9774323,2331,FALSE,TRUE,0,0
"2332",42443810,40.754351,-73.9769749,2332,FALSE,TRUE,0,0
"2333",42443811,40.7556019,-73.9760646,2333,FALSE,TRUE,0,0
"2334",42443817,40.8025484,-73.9429883,2334,FALSE,FALSE,0,0
"2335",42443818,40.8018088,-73.9412451,2335,FALSE,FALSE,0,0
"2336",42443819,40.8011859,-73.9397578,2336,FALSE,FALSE,0,0
"2337",42443821,40.8005038,-73.9381606,2337,FALSE,FALSE,0,0
"2338",42443824,40.7985686,-73.9335312,2338,FALSE,FALSE,0,0
"2339",42443826,40.7976374,-73.9312818,2339,FALSE,FALSE,0,0
"2340",42443844,40.7117008,-74.0069661,2340,FALSE,TRUE,0,0
"2341",42443928,40.7101204,-73.9897857,2341,FALSE,TRUE,0,0
"2342",42443950,40.7503415,-73.9831749,2342,FALSE,TRUE,0,0
"2343",42443975,40.7564802,-73.997767,2343,FALSE,TRUE,0,0
"2344",42444028,40.8267594,-73.9375935,2344,FALSE,FALSE,0,0
"2345",42444043,40.7547351,-73.9778672,2345,FALSE,TRUE,0,0
"2346",42444049,40.753367,-73.974648,2346,FALSE,TRUE,0,0
"2347",42444051,40.7526987,-73.973049,2347,FALSE,TRUE,0,0
"2348",42444055,40.7507505,-73.9684095,2348,FALSE,TRUE,0,0
"2349",42444060,40.848735,-73.932337,2349,FALSE,FALSE,0,0
"2350",42444069,40.84984,-73.934966,2350,FALSE,FALSE,0,0
"2351",42444081,40.850448,-73.936661,2351,FALSE,FALSE,0,0
"2352",42444097,40.851179,-73.939236,2352,FALSE,FALSE,0,0
"2353",42444108,40.7085457,-73.9990003,2353,FALSE,TRUE,0,0
"2354",42444116,40.7095135,-73.9940239,2354,FALSE,TRUE,0,0
"2355",42444123,40.7097965,-73.9919815,2355,FALSE,TRUE,0,0
"2356",42444129,40.7098281,-73.991777,2356,FALSE,TRUE,0,0
"2357",42444223,40.7037626,-74.0070517,2357,FALSE,TRUE,0,0
"2358",42444230,40.7042528,-74.0062946,2358,FALSE,TRUE,0,0
"2359",42444242,40.7052329,-74.0047485,2359,FALSE,TRUE,0,0
"2360",42444267,40.733204,-74.0098,2360,FALSE,TRUE,0,0
"2361",42444271,40.7080602,-74.0034478,2361,FALSE,TRUE,0,0
"2362",42444353,40.7031643,-74.0144385,2362,FALSE,TRUE,0,0
"2363",42444355,40.7031234,-74.0130194,2363,FALSE,TRUE,0,0
"2364",42444360,40.7032112,-74.0126385,2364,FALSE,TRUE,0,0
"2365",42444414,40.7055443,-74.0079409,2365,FALSE,TRUE,0,0
"2366",42444424,40.706735,-74.0067819,2366,FALSE,TRUE,0,0
"2367",42444452,40.8064189,-73.9422694,2367,FALSE,FALSE,0,0
"2368",42444453,40.8057387,-73.9406432,2368,FALSE,FALSE,0,0
"2369",42444456,40.8049979,-73.9388881,2369,FALSE,FALSE,0,0
"2370",42444457,40.8043802,-73.9374253,2370,FALSE,FALSE,0,0
"2371",42444458,40.8037065,-73.9358291,2371,FALSE,FALSE,0,0
"2372",42444479,40.7036181,-74.0144028,2372,FALSE,TRUE,0,0
"2373",42444480,40.7035982,-74.0131307,2373,FALSE,TRUE,0,0
"2374",42444485,40.7866012,-73.9567171,2374,FALSE,FALSE,0,0
"2375",42444487,40.7859253,-73.9551138,2375,FALSE,FALSE,0,0
"2376",42444491,40.7852132,-73.9534225,2376,FALSE,FALSE,0,0
"2377",42444495,40.7845692,-73.951892,2377,FALSE,FALSE,0,0
"2378",42444500,40.7839085,-73.9502957,2378,FALSE,FALSE,0,0
"2379",42444506,40.781947,-73.94567,2379,FALSE,FALSE,0,0
"2380",42444581,40.8382889,-73.9336778,2380,FALSE,FALSE,0,0
"2381",42444809,40.7840871,-73.9585567,2381,FALSE,FALSE,0,0
"2382",42444810,40.7834134,-73.9569479,2382,FALSE,FALSE,0,0
"2383",42444812,40.7827019,-73.9552544,2383,FALSE,FALSE,0,0
"2384",42444814,40.7820567,-73.9537232,2384,FALSE,FALSE,0,0
"2385",42444817,40.7813773,-73.9521166,2385,FALSE,FALSE,0,0
"2386",42444820,40.7794315,-73.9474999,2386,FALSE,FALSE,0,0
"2387",42444827,40.726409,-73.986176,2387,FALSE,TRUE,0,0
"2388",42444829,40.7254711,-73.9839534,2388,FALSE,TRUE,0,0
"2389",42444832,40.724494,-73.981637,2389,FALSE,TRUE,0,0
"2390",42444833,40.7234983,-73.9792686,2390,FALSE,TRUE,0,0
"2391",42444835,40.722498,-73.976893,2391,FALSE,TRUE,0,0
"2392",42444837,40.7216193,-73.9747705,2392,FALSE,TRUE,0,0
"2393",42444854,40.8239826,-73.9467254,2393,FALSE,FALSE,0,0
"2394",42444873,40.868777,-73.913352,2394,FALSE,FALSE,0,0
"2395",42444880,40.869444,-73.912847,2395,FALSE,FALSE,0,0
"2396",42444884,40.8710506,-73.9116992,2396,FALSE,FALSE,0,0
"2397",42444909,40.7422885,-74.0044325,2397,FALSE,TRUE,0,0
"2398",42444916,40.7440561,-74.0031552,2398,FALSE,TRUE,26,0
"2399",42444928,40.7477804,-74.000438,2399,FALSE,TRUE,0,0
"2400",42444933,40.7484089,-73.9999781,2400,FALSE,TRUE,0,0
"2401",42444954,40.7527349,-73.996798,2401,FALSE,TRUE,0,0
"2402",42444960,40.7540713,-73.9958428,2402,FALSE,TRUE,0,0
"2403",42444964,40.7546861,-73.9953826,2403,FALSE,TRUE,0,0
"2404",42444985,40.7565324,-73.9940178,2404,FALSE,TRUE,0,0
"2405",42444991,40.7571536,-73.9935785,2405,FALSE,TRUE,0,20
"2406",42445001,40.75784,-73.9930728,2406,FALSE,TRUE,0,0
"2407",42445011,40.7591038,-73.9921385,2407,FALSE,TRUE,0,0
"2408",42445018,40.7609866,-73.990767,2408,FALSE,TRUE,0,0
"2409",42445020,40.7616052,-73.9903162,2409,FALSE,TRUE,0,0
"2410",42445025,40.7641124,-73.9884895,2410,FALSE,TRUE,0,0
"2411",42445027,40.7647531,-73.9880232,2411,FALSE,TRUE,0,0
"2412",42445033,40.7659937,-73.9871254,2412,FALSE,TRUE,0,0
"2413",42445037,40.767916,-73.9857183,2413,FALSE,TRUE,0,0
"2414",42445039,40.7685979,-73.9852202,2414,FALSE,TRUE,0,0
"2415",42445046,40.860527,-73.919379,2415,FALSE,FALSE,0,0
"2416",42445051,40.861775,-73.918469,2416,FALSE,FALSE,0,0
"2417",42445054,40.862394,-73.918015,2417,FALSE,FALSE,0,0
"2418",42445171,40.7241745,-74.0102257,2418,FALSE,TRUE,0,0
"2419",42445174,40.7242763,-74.0112346,2419,FALSE,TRUE,0,0
"2420",42445183,40.8038123,-73.9420768,2420,FALSE,FALSE,0,0
"2421",42445185,40.8030712,-73.9403209,2421,FALSE,FALSE,0,0
"2422",42445189,40.8024528,-73.9388372,2422,FALSE,FALSE,0,0
"2423",42445196,40.8017666,-73.9372351,2423,FALSE,FALSE,0,0
"2424",42445215,40.8051841,-73.9472816,2424,FALSE,FALSE,0,0
"2425",42445219,40.8082223,-73.9544988,2425,FALSE,FALSE,0,0
"2426",42445225,40.7717837,-73.9675292,2426,FALSE,TRUE,0,0
"2427",42445227,40.7711054,-73.9659285,2427,FALSE,TRUE,0,0
"2428",42445230,40.770387,-73.9642066,2428,FALSE,TRUE,0,0
"2429",42445232,40.7697511,-73.9627039,2429,FALSE,TRUE,0,0
"2430",42445236,40.7690777,-73.9611072,2430,FALSE,FALSE,0,0
"2431",42445247,40.7671313,-73.9564821,2431,FALSE,FALSE,0,0
"2432",42445256,40.7891818,-73.9527422,2432,FALSE,FALSE,0,0
"2433",42445258,40.7884393,-73.9510061,2433,FALSE,FALSE,0,0
"2434",42445259,40.7878098,-73.949529,2434,FALSE,FALSE,0,0
"2435",42445263,40.785172,-73.9433191,2435,FALSE,FALSE,0,0
"2436",42445291,40.717671,-74.015769,2436,FALSE,TRUE,0,0
"2437",42445310,40.7495921,-74.0027848,2437,FALSE,TRUE,267,0
"2438",42445314,40.7517211,-74.0078208,2438,FALSE,TRUE,0,0
"2439",42445356,40.7154408,-74.0075519,2439,FALSE,TRUE,0,0
"2440",42445357,40.7160188,-74.0088192,2440,FALSE,TRUE,0,0
"2441",42445365,40.7477686,-73.9829619,2441,FALSE,TRUE,0,0
"2442",42445374,40.7464087,-73.9797169,2442,FALSE,TRUE,0,0
"2443",42445378,40.7457407,-73.9781134,2443,FALSE,TRUE,0,0
"2444",42445382,40.7454055,-73.9773278,2444,FALSE,TRUE,0,0
"2445",42445387,40.7445022,-73.9752025,2445,FALSE,TRUE,0,0
"2446",42445390,40.7437863,-73.973508,2446,FALSE,TRUE,75,0
"2447",42445392,40.7431778,-73.9720697,2447,FALSE,TRUE,0,0
"2448",42445404,40.7452501,-73.984794,2448,FALSE,TRUE,0,0
"2449",42445409,40.7445433,-73.9831115,2449,FALSE,TRUE,0,0
"2450",42445413,40.7432118,-73.9799582,2450,FALSE,TRUE,0,0
"2451",42445417,40.7412737,-73.9753382,2451,FALSE,TRUE,0,0
"2452",42445426,40.7947105,-73.936353,2452,FALSE,FALSE,0,0
"2453",42445466,40.7155864,-74.0030308,2453,FALSE,TRUE,0,0
"2454",42445474,40.716182,-74.0025478,2454,FALSE,TRUE,0,0
"2455",42445479,40.716731,-74.002078,2455,FALSE,TRUE,0,0
"2456",42445481,40.7173003,-74.0015648,2456,FALSE,TRUE,0,0
"2457",42445484,40.717932,-74.000988,2457,FALSE,TRUE,0,0
"2458",42445489,40.7200529,-73.9990418,2458,FALSE,TRUE,0,0
"2459",42445498,40.723686,-73.996476,2459,FALSE,TRUE,0,0
"2460",42445511,40.7251518,-73.9952749,2460,FALSE,TRUE,97,0
"2461",42445520,40.72664,-73.994129,2461,FALSE,TRUE,0,0
"2462",42445534,40.727867,-73.993147,2462,FALSE,TRUE,0,0
"2463",42445543,40.730046,-73.991121,2463,FALSE,TRUE,0,0
"2464",42445548,40.730615,-73.990646,2464,FALSE,TRUE,0,0
"2465",42445558,40.7305518,-73.9904901,2465,FALSE,TRUE,0,0
"2466",42445561,40.8602477,-73.9187061,2466,FALSE,FALSE,0,0
"2467",42445562,40.861457,-73.9177129,2467,FALSE,FALSE,0,0
"2468",42445563,40.8620485,-73.9172236,2468,FALSE,FALSE,0,0
"2469",42445574,40.726435,-74.005658,2469,FALSE,TRUE,0,0
"2470",42445585,40.8140424,-73.936692,2470,FALSE,FALSE,0,0
"2471",42445587,40.8153746,-73.9398384,2471,FALSE,FALSE,0,0
"2472",42445603,40.7169743,-73.9944553,2472,FALSE,TRUE,0,0
"2473",42445606,40.7176001,-73.9963251,2473,FALSE,TRUE,0,0
"2474",42445612,40.7184427,-73.9987539,2474,FALSE,TRUE,0,0
"2475",42445617,40.7155607,-73.9897482,2475,FALSE,TRUE,0,0
"2476",42445620,40.7160318,-73.9913119,2476,FALSE,TRUE,0,0
"2477",42445630,40.7144648,-73.9816369,2477,FALSE,TRUE,0,0
"2478",42445634,40.8624268,-73.9225094,2478,FALSE,FALSE,0,0
"2479",42445635,40.863416,-73.923137,2479,FALSE,FALSE,0,0
"2480",42445637,40.867133,-73.925514,2480,FALSE,FALSE,0,0
"2481",42445640,40.867769,-73.925919,2481,FALSE,FALSE,0,0
"2482",42445644,40.8606861,-73.9216811,2482,FALSE,FALSE,0,0
"2483",42445649,40.7515813,-73.9822757,2483,FALSE,TRUE,0,0
"2484",42445651,40.7509069,-73.9806768,2484,FALSE,TRUE,0,0
"2485",42445653,40.7501829,-73.9789567,2485,FALSE,TRUE,0,0
"2486",42445656,40.7495392,-73.9774292,2486,FALSE,TRUE,0,0
"2487",42445661,40.7488692,-73.975839,2487,FALSE,TRUE,0,0
"2488",42445664,40.7485037,-73.9749714,2488,FALSE,TRUE,0,0
"2489",42445666,40.7475701,-73.9727421,2489,FALSE,TRUE,0,0
"2490",42445667,40.7469293,-73.9712165,2490,FALSE,TRUE,0,0
"2491",42445672,40.850694,-73.927477,2491,FALSE,FALSE,0,0
"2492",42445675,40.851793,-73.930101,2492,FALSE,FALSE,0,0
"2493",42445680,40.852898,-73.932725,2493,FALSE,FALSE,0,0
"2494",42445689,40.853479,-73.935133,2494,FALSE,FALSE,0,0
"2495",42445700,40.7196981,-74.0059645,2495,FALSE,TRUE,0,0
"2496",42445702,40.7197847,-74.0068153,2496,FALSE,TRUE,0,0
"2497",42445731,40.7828325,-73.9594602,2497,FALSE,FALSE,0,0
"2498",42445733,40.7821666,-73.9578583,2498,FALSE,FALSE,0,0
"2499",42445736,40.7814517,-73.956168,2499,FALSE,FALSE,0,0
"2500",42445738,40.7808061,-73.9546344,2500,FALSE,FALSE,0,0
"2501",42445740,40.7801285,-73.9530275,2501,FALSE,FALSE,0,0
"2502",42445748,40.7781772,-73.9484255,2502,FALSE,FALSE,0,0
"2503",42445757,40.776257,-73.9438474,2503,FALSE,FALSE,0,0
"2504",42445766,40.742834,-74.007705,2504,FALSE,TRUE,0,0
"2505",42445769,40.7431586,-74.0085326,2505,FALSE,TRUE,0,0
"2506",42445773,40.867026,-73.917044,2506,FALSE,FALSE,0,0
"2507",42445804,40.7497536,-73.9699431,2507,FALSE,TRUE,0,0
"2508",42445817,40.7935411,-73.9472775,2508,FALSE,FALSE,0,0
"2509",42445823,40.79293,-73.9457883,2509,FALSE,FALSE,0,0
"2510",42445840,40.7949631,-73.9506082,2510,FALSE,FALSE,0,0
"2511",42445843,40.7942835,-73.9490156,2511,FALSE,FALSE,0,0
"2512",42445867,40.7408836,-73.9879839,2512,FALSE,TRUE,0,0
"2513",42445879,40.742157,-73.9870446,2513,FALSE,TRUE,0,0
"2514",42445885,40.7433908,-73.9861457,2514,FALSE,TRUE,0,0
"2515",42445888,40.7440046,-73.9856985,2515,FALSE,TRUE,0,0
"2516",42445896,40.7458588,-73.9843457,2516,FALSE,TRUE,0,0
"2517",42445899,40.7464825,-73.9838914,2517,FALSE,TRUE,64,0
"2518",42445903,40.7471011,-73.9834426,2518,FALSE,TRUE,0,0
"2519",42445908,40.7490542,-73.9820215,2519,FALSE,TRUE,0,0
"2520",42445909,40.7496645,-73.9815704,2520,FALSE,TRUE,0,0
"2521",42445910,40.7502832,-73.9811233,2521,FALSE,TRUE,0,0
"2522",42445914,40.7515286,-73.9802259,2522,FALSE,TRUE,0,0
"2523",42445916,40.7528125,-73.9792873,2523,FALSE,TRUE,0,0
"2524",42445917,40.7534831,-73.9787785,2524,FALSE,TRUE,0,0
"2525",42445920,40.754099,-73.9783295,2525,FALSE,TRUE,0,0
"2526",42445924,40.7559868,-73.9769642,2526,FALSE,TRUE,0,0
"2527",42445926,40.7566036,-73.976512,2527,FALSE,TRUE,0,0
"2528",42445928,40.7578582,-73.975593,2528,FALSE,TRUE,0,0
"2529",42445930,40.7591136,-73.9746825,2529,FALSE,TRUE,0,0
"2530",42445936,40.7603711,-73.9737664,2530,FALSE,TRUE,0,0
"2531",42445941,40.7609986,-73.9733102,2531,FALSE,TRUE,0,0
"2532",42445947,40.7629713,-73.9718668,2532,FALSE,TRUE,0,0
"2533",42445950,40.7635873,-73.9714224,2533,FALSE,TRUE,0,0
"2534",42445953,40.7642357,-73.9709527,2534,FALSE,TRUE,0,0
"2535",42445961,40.7654664,-73.9700424,2535,FALSE,TRUE,0,0
"2536",42445972,40.7673574,-73.9686619,2536,FALSE,TRUE,0,0
"2537",42445976,40.7679741,-73.9682111,2537,FALSE,TRUE,0,0
"2538",42445994,40.7698511,-73.9668519,2538,FALSE,TRUE,0,0
"2539",42446013,40.7743793,-73.9635603,2539,FALSE,TRUE,0,0
"2540",42446016,40.7750204,-73.9630908,2540,FALSE,FALSE,0,0
"2541",42446021,40.7763336,-73.9621347,2541,FALSE,FALSE,0,0
"2542",42446026,40.7776355,-73.9611664,2542,FALSE,FALSE,0,0
"2543",42446031,40.7789076,-73.9602361,2543,FALSE,FALSE,0,0
"2544",42446036,40.780173,-73.959311,2544,FALSE,FALSE,0,0
"2545",42446041,40.7815341,-73.9583086,2545,FALSE,FALSE,0,0
"2546",42446066,40.7840524,-73.956481,2546,FALSE,FALSE,0,0
"2547",42446070,40.784669,-73.9560317,2547,FALSE,FALSE,0,0
"2548",42446072,40.7852993,-73.9555695,2548,FALSE,FALSE,0,0
"2549",42446086,40.787231,-73.9541623,2549,FALSE,FALSE,0,0
"2550",42446093,40.787902,-73.9536721,2550,FALSE,FALSE,0,0
"2551",42446099,40.7885301,-73.9532121,2551,FALSE,FALSE,0,0
"2552",42446132,40.7929332,-73.9500043,2552,FALSE,FALSE,0,0
"2553",42446138,40.7936162,-73.9495058,2553,FALSE,FALSE,0,0
"2554",42446147,40.7955444,-73.9480973,2554,FALSE,FALSE,0,0
"2555",42446152,40.7968004,-73.9471765,2555,FALSE,FALSE,0,0
"2556",42446155,40.7974442,-73.9467077,2556,FALSE,FALSE,0,0
"2557",42446161,40.7999781,-73.9448411,2557,FALSE,FALSE,0,0
"2558",42446164,40.8006644,-73.9443571,2558,FALSE,FALSE,0,0
"2559",42446169,40.8031793,-73.94254,2559,FALSE,FALSE,0,0
"2560",42446171,40.804439,-73.94162,2560,FALSE,FALSE,0,0
"2561",42446177,40.8070341,-73.9397061,2561,FALSE,FALSE,0,0
"2562",42446182,40.8076491,-73.9392584,2562,FALSE,FALSE,0,0
"2563",42446184,40.8089094,-73.9383407,2563,FALSE,FALSE,0,0
"2564",42446187,40.8095324,-73.9378846,2564,FALSE,FALSE,0,0
"2565",42446190,40.8101814,-73.9374066,2565,FALSE,FALSE,0,0
"2566",42446203,40.8084187,-73.9449268,2566,FALSE,FALSE,0,0
"2567",42446218,40.815546,-73.9569253,2567,FALSE,FALSE,0,0
"2568",42446228,40.8688503,-73.9114398,2568,FALSE,FALSE,0,0
"2569",42446231,40.870225,-73.914694,2569,FALSE,FALSE,0,0
"2570",42446245,40.7195316,-73.9838123,2570,FALSE,TRUE,0,0
"2571",42446266,40.7433005,-73.9840243,2571,FALSE,TRUE,0,0
"2572",42446270,40.7426439,-73.9824628,2572,FALSE,TRUE,0,0
"2573",42446275,40.7419683,-73.9808564,2573,FALSE,TRUE,0,0
"2574",42446293,40.7400362,-73.9762474,2574,FALSE,TRUE,0,0
"2575",42446331,40.844846,-73.935181,2575,FALSE,FALSE,0,0
"2576",42446337,40.845948,-73.937809,2576,FALSE,FALSE,0,0
"2577",42446353,40.7597993,-73.9762894,2577,FALSE,TRUE,0,0
"2578",42446363,40.7659445,-73.9908549,2578,FALSE,TRUE,0,0
"2579",42446386,40.7680856,-73.995962,2579,FALSE,TRUE,0,0
"2580",42446398,40.7188934,-73.9754842,2580,FALSE,TRUE,0,0
"2581",42446424,40.7154997,-73.9772223,2581,FALSE,TRUE,0,0
"2582",42446455,40.7756852,-73.9646737,2582,FALSE,FALSE,0,0
"2583",42446461,40.7743023,-73.9613859,2583,FALSE,FALSE,0,0
"2584",42446466,40.7736555,-73.9598542,2584,FALSE,FALSE,0,0
"2585",42446472,40.7729798,-73.9582574,2585,FALSE,FALSE,0,0
"2586",42446478,40.7710306,-73.9536338,2586,FALSE,FALSE,0,0
"2587",42446488,40.7522048,-73.9818235,2587,FALSE,TRUE,0,0
"2588",42446504,40.758346,-73.9964055,2588,FALSE,TRUE,0,0
"2589",42446506,40.758846,-73.9975781,2589,FALSE,TRUE,0,0
"2590",42446521,40.733922,-73.992792,2590,FALSE,TRUE,0,0
"2591",42446528,40.732756,-73.990027,2591,FALSE,TRUE,0,0
"2592",42446533,40.7319637,-73.9881498,2592,FALSE,TRUE,0,0
"2593",42446547,40.7300191,-73.983536,2593,FALSE,TRUE,0,0
"2594",42446552,40.729086,-73.981325,2594,FALSE,TRUE,0,0
"2595",42446562,40.728106,-73.978998,2595,FALSE,TRUE,0,0
"2596",42446571,40.7271037,-73.9766295,2596,FALSE,TRUE,0,0
"2597",42446584,40.726109,-73.974269,2597,FALSE,TRUE,0,0
"2598",42446604,40.864112,-73.92125,2598,FALSE,FALSE,0,0
"2599",42446609,40.8650616,-73.9185087,2599,FALSE,FALSE,0,0
"2600",42446622,40.7077766,-74.0129583,2600,FALSE,TRUE,0,0
"2601",42446632,40.7082321,-74.0143778,2601,FALSE,TRUE,0,0
"2602",42446640,40.7084404,-74.0152198,2602,FALSE,TRUE,0,0
"2603",42446668,40.7539186,-73.9996344,2603,FALSE,TRUE,0,0
"2604",42446701,40.747774,-73.9850381,2604,FALSE,TRUE,0,0
"2605",42446721,40.7974838,-73.9488026,2605,FALSE,FALSE,0,0
"2606",42446723,40.7988147,-73.9519336,2606,FALSE,FALSE,0,0
"2607",42446728,40.8000749,-73.9549272,2607,FALSE,FALSE,0,0
"2608",42446733,40.8018511,-73.9591421,2608,FALSE,FALSE,0,0
"2609",42446772,40.8013237,-73.9501099,2609,FALSE,FALSE,0,0
"2610",42446775,40.8025813,-73.9530992,2610,FALSE,FALSE,0,0
"2611",42446778,40.80436,-73.9573132,2611,FALSE,FALSE,0,0
"2612",42446797,40.8631688,-73.9198485,2612,FALSE,FALSE,0,0
"2613",42446800,40.7160103,-74.0152427,2613,FALSE,TRUE,0,0
